go	cluster	parent	parentSimScore	score	size	term	parentTerm
GO:1902806	23	GO:0051726	0.805	2.1266793981846	9	regulation of cell cycle G1/S phase transition	regulation of cell cycle
GO:0008356	35	GO:0017145	0.602	2.1266793981846	6	asymmetric cell division	stem cell division
GO:0042391	38	GO:0042391	0.995	2.11407366019857	97	regulation of membrane potential	regulation of membrane potential
GO:0048513	3	GO:0048468	0.541	2.1073489661227	18	animal organ development	cell development
GO:0051347	16	GO:0043547	0.783	2.10292299679058	0	positive regulation of transferase activity	positive regulation of GTPase activity
GO:0048659	8	GO:0008283	0.706	2.09420411963213	3	smooth muscle cell proliferation	cell population proliferation
GO:0048639	20	GO:0048589	0.863	2.09312646527793	4	positive regulation of developmental growth	developmental growth
GO:1905477	15	GO:1903076	0.921	2.09097914578884	6	positive regulation of protein localization to membrane	regulation of protein localization to plasma membrane
GO:0051254	6	GO:0051173	0.869	2.08407278830288	0	positive regulation of RNA metabolic process	positive regulation of nitrogen compound metabolic process
GO:0000082	23	GO:0051726	0.674	2.08144546944973	78	G1/S transition of mitotic cell cycle	regulation of cell cycle
GO:0051174	13	GO:0042326	0.837	2.07987667370928	1	regulation of phosphorus metabolic process	negative regulation of phosphorylation
GO:0019220	13	GO:0042326	0.837	2.07987667370928	0	regulation of phosphate metabolic process	negative regulation of phosphorylation
GO:0044057	19	GO:0051239	0.714	2.07468790850035	0	regulation of system process	regulation of multicellular organismal process
GO:0065009	16	GO:0043547	0.708	2.07314329105031	0	regulation of molecular function	positive regulation of GTPase activity
GO:0051090	16	GO:0043547	0.588	2.07109230975605	25	regulation of DNA-binding transcription factor activity	positive regulation of GTPase activity
GO:0051301	35	GO:0017145	0.764	2.06148027482351	353	cell division	stem cell division
GO:0071495	39	GO:0071495	0.982	2.05898575629443	0	cellular response to endogenous stimulus	cellular response to endogenous stimulus
GO:0051348	16	GO:0043547	0.642	2.05207638016827	0	negative regulation of transferase activity	positive regulation of GTPase activity
GO:1905475	15	GO:1903076	0.958	2.04720755695591	4	regulation of protein localization to membrane	regulation of protein localization to plasma membrane
GO:0062013	37	GO:0062014	0.832	2.0423927129399	0	positive regulation of small molecule metabolic process	negative regulation of small molecule metabolic process
GO:0045444	26	GO:0048863	0.404	2.0423927129399	77	fat cell differentiation	stem cell differentiation
GO:0060341	15	GO:1903076	0.793	2.04095860767891	5	regulation of cellular localization	regulation of protein localization to plasma membrane
GO:0035295	7	GO:0032501	0.455	2.03668448861389	2	tube development	multicellular organismal process
GO:0060041	7	GO:0032501	0.317	2.03479829897409	55	retina development in camera-type eye	multicellular organismal process
GO:0022603	9	GO:2000026	0.743	2.02594909720712	0	regulation of anatomical structure morphogenesis	regulation of multicellular organismal development
GO:0045859	16	GO:0043547	0.693	2.02456819149074	17	regulation of protein kinase activity	positive regulation of GTPase activity
GO:0007155	33	GO:0030155	0.89	2.02456819149074	493	cell adhesion	regulation of cell adhesion
GO:0043412	36	GO:0006468	0.799	2.02410886359821	0	macromolecule modification	protein phosphorylation
GO:0010558	18	GO:0048519	0.618	2.02181948306259	0	negative regulation of macromolecule biosynthetic process	negative regulation of biological process
GO:0040017	31	GO:0040011	0.869	2.01682492796219	2	positive regulation of locomotion	locomotion
GO:0120035	11	GO:0016358	0.686	2.01233373507373	3	regulation of plasma membrane bounded cell projection organization	dendrite development
GO:0007265	24	GO:0070303	0.476	2.0096611452124	95	Ras protein signal transduction	negative regulation of stress-activated protein kinase signaling cascade
GO:0001932	13	GO:0042326	0.842	2.00921730819686	44	regulation of protein phosphorylation	negative regulation of phosphorylation
GO:0045893	6	GO:0051173	0.856	2.00612308505879	832	positive regulation of DNA-templated transcription	positive regulation of nitrogen compound metabolic process
