go	cluster	parent	parentSimScore	score	size	term	parentTerm
GO:0010160	42	GO:0048859	0.911	3.42021640338319	0	formation of animal organ boundary	formation of anatomical boundary
GO:0051726	27	GO:0007059	0.744	3.42021640338319	250	regulation of cell cycle	chromosome segregation
GO:0009798	13	GO:0009880	0.706	3.4089353929735	1	axis specification	embryonic pattern specification
GO:0099111	29	GO:0031503	0.326	3.38721614328026	1	microtubule-based transport	protein-containing complex localization
GO:0046530	30	GO:0045685	0.489	3.38721614328026	0	photoreceptor cell differentiation	regulation of glial cell differentiation
GO:0036211	25	GO:0016570	0.699	3.3767507096021	84	protein modification process	histone modification
GO:0048477	23	GO:0003006	0.771	3.36653154442041	36	oogenesis	developmental process involved in reproduction
GO:0044237	1	GO:0090304	0.635	3.36653154442041	0	cellular metabolic process	nucleic acid metabolic process
GO:0000245	14	GO:0071826	0.913	3.35654732351381	31	spliceosomal complex assembly	ribonucleoprotein complex subunit organization
GO:0008283	45	GO:0072089	0.688	3.35654732351381	149	cell population proliferation	stem cell proliferation
GO:0048640	37	GO:0060560	0.774	3.34678748622466	1	negative regulation of developmental growth	developmental growth involved in morphogenesis
GO:0000469	46	GO:0090305	0.865	3.34678748622466	3	cleavage involved in rRNA processing	nucleic acid phosphodiester bond hydrolysis
GO:0065003	14	GO:0071826	0.776	3.32790214206428	139	protein-containing complex assembly	ribonucleoprotein complex subunit organization
GO:0030705	10	GO:0006913	0.663	3.30980391997149	22	cytoskeleton-dependent intracellular transport	nucleocytoplasmic transport
GO:0048870	47	GO:0048870	0.979	3.30102999566398	39	cell motility	cell motility
GO:0009954	13	GO:0009880	0.659	3.29242982390206	26	proximal/distal pattern formation	embryonic pattern specification
GO:0021515	30	GO:0045685	0.406	3.29242982390206	2	cell differentiation in spinal cord	regulation of glial cell differentiation
GO:0034504	19	GO:0006403	0.531	3.29242982390206	43	protein localization to nucleus	RNA localization
GO:0023052	38	GO:0007165	0.853	3.2839966563652	7	signaling	signal transduction
GO:0017038	22	GO:0006405	0.429	3.26760624017703	5	protein import	RNA export from nucleus
GO:0090501	46	GO:0090305	0.967	3.26760624017703	17	RNA phosphodiester bond hydrolysis	nucleic acid phosphodiester bond hydrolysis
GO:0046661	23	GO:0003006	0.813	3.24412514432751	5	male sex differentiation	developmental process involved in reproduction
GO:0007292	23	GO:0003006	0.694	3.23657200643706	19	female gamete generation	developmental process involved in reproduction
GO:0019538	26	GO:0051246	0.748	3.23657200643706	18	protein metabolic process	regulation of protein metabolic process
GO:0048762	20	GO:0001707	0.501	3.21467016498923	8	mesenchymal cell differentiation	mesoderm formation
GO:0048709	30	GO:0045685	0.845	3.20065945054642	34	oligodendrocyte differentiation	regulation of glial cell differentiation
GO:0030518	43	GO:0043401	0.988	3.18045606445813	6	intracellular steroid hormone receptor signaling pathway	steroid hormone mediated signaling pathway
GO:0000381	2	GO:0006396	0.681	3.16115090926274	79	regulation of alternative mRNA splicing, via spliceosome	RNA processing
GO:0001763	39	GO:0060688	0.886	3.14874165128092	9	morphogenesis of a branching structure	regulation of morphogenesis of a branching structure
GO:0120039	39	GO:0060688	0.463	3.14266750356873	0	plasma membrane bounded cell projection morphogenesis	regulation of morphogenesis of a branching structure
GO:0061014	2	GO:0006396	0.443	3.13667713987954	16	positive regulation of mRNA catabolic process	RNA processing
GO:0031396	26	GO:0051246	0.687	3.11350927482752	19	regulation of protein ubiquitination	regulation of protein metabolic process
GO:0032504	23	GO:0003006	0.835	3.10790539730952	0	multicellular organism reproduction	developmental process involved in reproduction
GO:0010970	10	GO:0006913	0.654	3.10790539730952	2	transport along microtubule	nucleocytoplasmic transport
GO:0048609	23	GO:0003006	0.831	3.10237290870956	4	multicellular organismal reproductive process	developmental process involved in reproduction
GO:0048858	39	GO:0060688	0.463	3.09691001300806	3	cell projection morphogenesis	regulation of morphogenesis of a branching structure
GO:0007423	17	GO:0048645	0.426	3.09151498112135	6	sensory organ development	animal organ formation
GO:0016055	38	GO:0007165	0.55	3.08092190762393	159	Wnt signaling pathway	signal transduction
GO:0060966	12	GO:0010605	0.543	3.08092190762393	0	regulation of gene silencing by RNA	negative regulation of macromolecule metabolic process
GO:0021954	30	GO:0045685	0.492	3.08092190762393	19	central nervous system neuron development	regulation of glial cell differentiation
GO:0051129	34	GO:0051128	0.804	3.07572071393812	0	negative regulation of cellular component organization	regulation of cellular component organization
GO:0022411	14	GO:0071826	0.353	3.07058107428571	0	cellular component disassembly	ribonucleoprotein complex subunit organization
GO:0007166	38	GO:0007165	0.74	3.04095860767891	299	cell surface receptor signaling pathway	signal transduction
GO:0048812	39	GO:0060688	0.462	3.03621217265444	64	neuron projection morphogenesis	regulation of morphogenesis of a branching structure
GO:0061326	36	GO:0048880	0.365	3.03621217265444	3	renal tubule development	sensory system development
GO:0000462	4	GO:0022613	0.786	3.02227639471115	27	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	ribonucleoprotein complex biogenesis
GO:0046620	37	GO:0060560	0.769	3.00877392430751	8	regulation of organ growth	developmental growth involved in morphogenesis
GO:0048468	31	GO:0030154	0.833	3.00877392430751	21	cell development	cell differentiation
GO:0033043	34	GO:0051128	0.872	2.99567862621736	2	regulation of organelle organization	regulation of cellular component organization
GO:0007431	48	GO:0007431	1	2.98716277529483	3	salivary gland development	salivary gland development
GO:0010501	49	GO:0010501	1	2.98296666070122	13	RNA secondary structure unwinding	RNA secondary structure unwinding
GO:0032259	35	GO:0043414	0.988	2.97881070093006	55	methylation	macromolecule methylation
GO:0000380	2	GO:0006396	0.699	2.97469413473523	27	alternative mRNA splicing, via spliceosome	RNA processing
GO:0043933	14	GO:0071826	0.788	2.97061622231479	1	protein-containing complex organization	ribonucleoprotein complex subunit organization
GO:0048592	17	GO:0048645	0.591	2.96657624451305	4	eye morphogenesis	animal organ formation
GO:0140013	5	GO:0071840	0.479	2.96657624451305	4	meiotic nuclear division	cellular component organization or biogenesis
GO:0010718	20	GO:0001707	0.446	2.96257350205938	59	positive regulation of epithelial to mesenchymal transition	mesoderm formation
GO:0042026	50	GO:0042026	1	2.96257350205938	31	protein refolding	protein refolding
GO:0071824	14	GO:0071826	0.655	2.96257350205938	0	protein-DNA complex subunit organization	ribonucleoprotein complex subunit organization
GO:0010453	11	GO:0001708	0.787	2.96257350205938	2	regulation of cell fate commitment	cell fate specification
GO:0048729	20	GO:0001707	0.779	2.95078197732982	3	tissue morphogenesis	mesoderm formation
GO:0033036	19	GO:0006403	0.677	2.93181413825384	0	macromolecule localization	RNA localization
GO:0035272	48	GO:0007431	0.981	2.92811799269387	2	exocrine system development	salivary gland development
GO:0040029	15	GO:0006325	0.881	2.92811799269387	27	epigenetic regulation of gene expression	chromatin organization
GO:2000026	51	GO:2000026	0.985	2.92081875395238	0	regulation of multicellular organismal development	regulation of multicellular organismal development
GO:0030182	30	GO:0045685	0.635	2.91364016932525	170	neuron differentiation	regulation of glial cell differentiation
GO:2000380	20	GO:0001707	0.779	2.91364016932525	1	regulation of mesoderm development	mesoderm formation
GO:0001825	16	GO:0009790	0.684	2.91364016932525	19	blastocyst formation	embryo development
GO:0021953	30	GO:0045685	0.523	2.9100948885606	9	central nervous system neuron differentiation	regulation of glial cell differentiation
GO:0043043	44	GO:0006412	0.986	2.9100948885606	4	peptide biosynthetic process	translation
GO:0051301	32	GO:0017145	0.764	2.90657831483776	353	cell division	stem cell division
GO:0016573	25	GO:0016570	0.895	2.90308998699194	54	histone acetylation	histone modification
GO:0019953	23	GO:0003006	0.839	2.89619627904404	9	sexual reproduction	developmental process involved in reproduction
GO:0021522	30	GO:0045685	0.46	2.89279003035213	16	spinal cord motor neuron differentiation	regulation of glial cell differentiation
GO:0035195	24	GO:0010608	0.923	2.88941028970075	855	miRNA-mediated gene silencing	post-transcriptional regulation of gene expression
GO:0014032	18	GO:0048863	0.914	2.88605664769316	20	neural crest cell development	stem cell differentiation
GO:0050768	51	GO:2000026	0.75	2.88605664769316	24	negative regulation of neurogenesis	regulation of multicellular organismal development
GO:0198738	38	GO:0007165	0.511	2.87614835903291	2	cell-cell signaling by wnt	signal transduction
GO:0071774	43	GO:0043401	0.558	2.86966623150499	7	response to fibroblast growth factor	steroid hormone mediated signaling pathway
GO:0044344	43	GO:0043401	0.585	2.86966623150499	29	cellular response to fibroblast growth factor stimulus	steroid hormone mediated signaling pathway
GO:0071359	52	GO:0071359	1	2.84771165561694	4	cellular response to dsRNA	cellular response to dsRNA
GO:0051130	34	GO:0051128	0.854	2.84771165561694	0	positive regulation of cellular component organization	regulation of cellular component organization
GO:0019827	53	GO:0019827	0.999	2.84771165561694	37	stem cell population maintenance	stem cell population maintenance
GO:0009887	39	GO:0060688	0.492	2.83564714421556	106	animal organ morphogenesis	regulation of morphogenesis of a branching structure
GO:0043331	52	GO:0071359	0.938	2.83564714421556	3	response to dsRNA	cellular response to dsRNA
GO:0000027	4	GO:0022613	0.756	2.83564714421556	24	ribosomal large subunit assembly	ribonucleoprotein complex biogenesis
GO:0048568	16	GO:0009790	0.869	2.82102305270683	31	embryonic organ development	embryo development
GO:0006401	21	GO:0044265	0.886	2.81815641205523	38	RNA catabolic process	cellular macromolecule catabolic process
GO:0140014	5	GO:0071840	0.501	2.8153085691824	6	mitotic nuclear division	cellular component organization or biogenesis
GO:0048025	2	GO:0006396	0.617	2.81247927916354	24	negative regulation of mRNA splicing, via spliceosome	RNA processing
GO:0032990	39	GO:0060688	0.464	2.80966830182971	1	cell part morphogenesis	regulation of morphogenesis of a branching structure
GO:0007140	5	GO:0071840	0.395	2.79048498545737	26	male meiotic nuclear division	cellular component organization or biogenesis
GO:0030030	34	GO:0051128	0.538	2.7851561519523	40	cell projection organization	regulation of cellular component organization
GO:0006402	21	GO:0044265	0.863	2.7851561519523	30	mRNA catabolic process	cellular macromolecule catabolic process
GO:0018393	25	GO:0016570	0.501	2.77989191195995	7	internal peptidyl-lysine acetylation	histone modification
GO:0010941	54	GO:0010941	0.982	2.77728352885242	6	regulation of cell death	regulation of cell death
GO:0007398	20	GO:0001707	0.414	2.7619538968712	13	ectoderm development	mesoderm formation
GO:0021952	30	GO:0045685	0.46	2.7619538968712	11	central nervous system projection neuron axonogenesis	regulation of glial cell differentiation
GO:0098727	53	GO:0019827	0.996	2.7594507517174	1	maintenance of cell number	stem cell population maintenance
GO:0032330	20	GO:0001707	0.444	2.75448733218585	11	regulation of chondrocyte differentiation	mesoderm formation
GO:0006475	25	GO:0016570	0.501	2.75448733218585	4	internal protein amino acid acetylation	histone modification
GO:2000059	21	GO:0044265	0.709	2.74472749489669	17	negative regulation of ubiquitin-dependent protein catabolic process	cellular macromolecule catabolic process
GO:2000648	45	GO:0072089	0.923	2.74472749489669	40	positive regulation of stem cell proliferation	stem cell proliferation
GO:0008219	54	GO:0010941	0.909	2.73518217699046	35	cell death	regulation of cell death
GO:0051098	55	GO:0051098	0.997	2.73518217699046	4	regulation of binding	regulation of binding
GO:0017148	44	GO:0006412	0.866	2.73048705578208	95	negative regulation of translation	translation
GO:0000018	6	GO:0044260	0.572	2.72584215073632	6	regulation of DNA recombination	cellular macromolecule metabolic process
GO:0061387	56	GO:0061387	0.999	2.72124639904717	0	regulation of extent of cell growth	regulation of extent of cell growth
GO:1990138	37	GO:0060560	0.968	2.71669877129645	25	neuron projection extension	developmental growth involved in morphogenesis
GO:0044087	4	GO:0022613	0.641	2.71444269099223	0	regulation of cellular component biogenesis	ribonucleoprotein complex biogenesis
GO:0014033	18	GO:0048863	0.927	2.71219827006977	11	neural crest cell differentiation	stem cell differentiation
GO:0048598	16	GO:0009790	0.915	2.70774392864352	11	embryonic morphogenesis	embryo development
GO:0001656	36	GO:0048880	0.369	2.70553377383841	29	metanephros development	sensory system development
GO:0046552	30	GO:0045685	0.377	2.69464863055338	0	photoreceptor cell fate commitment	regulation of glial cell differentiation
GO:0034249	44	GO:0006412	0.79	2.69464863055338	0	negative regulation of amide metabolic process	translation
GO:0120031	34	GO:0051128	0.469	2.67985371388895	0	plasma membrane bounded cell projection assembly	regulation of cellular component organization
GO:0010564	27	GO:0007059	0.785	2.67985371388895	15	regulation of cell cycle process	chromosome segregation
GO:0016571	26	GO:0051246	0.44	2.67571754470231	11	histone methylation	regulation of protein metabolic process
GO:0006458	50	GO:0042026	0.739	2.66958622665081	3	'de novo' protein folding	protein refolding
GO:0071704	1	GO:0090304	0.522	2.66354026615147	0	organic substance metabolic process	nucleic acid metabolic process
GO:1903047	27	GO:0007059	0.795	2.64781748188864	0	mitotic cell cycle process	chromosome segregation
GO:0007275	31	GO:0030154	0.62	2.64206515299955	79	multicellular organism development	cell differentiation
GO:0048736	31	GO:0030154	0.337	2.63638802010786	0	appendage development	cell differentiation
GO:0045184	19	GO:0006403	0.625	2.6345120151091	38	establishment of protein localization	RNA localization
GO:0007530	23	GO:0003006	0.684	2.62893213772826	8	sex determination	developmental process involved in reproduction
GO:0097722	23	GO:0003006	0.688	2.62893213772826	0	sperm motility	developmental process involved in reproduction
GO:0060562	20	GO:0001707	0.728	2.6252516539899	1	epithelial tube morphogenesis	mesoderm formation
GO:0120036	34	GO:0051128	0.536	2.62342304294349	1	plasma membrane bounded cell projection organization	regulation of cellular component organization
GO:0014017	30	GO:0045685	0.377	2.62342304294349	0	neuroblast fate commitment	regulation of glial cell differentiation
GO:0045778	57	GO:0045778	1	2.61439372640169	12	positive regulation of ossification	positive regulation of ossification
GO:1903320	26	GO:0051246	0.702	2.61083391563547	0	regulation of protein modification by small protein conjugation or removal	regulation of protein metabolic process
GO:0018394	25	GO:0016570	0.503	2.59176003468815	6	peptidyl-lysine acetylation	histone modification
GO:0031647	56	GO:0061387	0.483	2.59006687666871	89	regulation of protein stability	regulation of extent of cell growth
GO:0060914	17	GO:0048645	0.955	2.58335949266172	6	heart formation	animal organ formation
GO:0000288	21	GO:0044265	0.748	2.57186520597121	11	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	cellular macromolecule catabolic process
GO:0051646	33	GO:0051640	0.793	2.56863623584101	11	mitochondrion localization	organelle localization
GO:0042127	45	GO:0072089	0.671	2.5654310959658	140	regulation of cell population proliferation	stem cell proliferation
GO:0030516	56	GO:0061387	0.986	2.56383735295924	12	regulation of axon extension	regulation of extent of cell growth
GO:0001755	47	GO:0048870	0.652	2.56066730616974	47	neural crest cell migration	cell motility
GO:0046621	37	GO:0060560	0.717	2.55909091793478	12	negative regulation of organ growth	developmental growth involved in morphogenesis
GO:0030031	34	GO:0051128	0.47	2.55595520408192	13	cell projection assembly	regulation of cellular component organization
GO:0018205	25	GO:0016570	0.541	2.54515513999149	1	peptidyl-lysine modification	histone modification
GO:0007409	39	GO:0060688	0.449	2.54515513999149	94	axonogenesis	regulation of morphogenesis of a branching structure
GO:0051053	6	GO:0044260	0.587	2.54060751224077	1	negative regulation of DNA metabolic process	cellular macromolecule metabolic process
GO:0035051	18	GO:0048863	0.398	2.52578373592374	3	cardiocyte differentiation	stem cell differentiation
GO:0006886	19	GO:0006403	0.587	2.51712641639125	260	intracellular protein transport	RNA localization
GO:0090100	40	GO:0007154	0.414	2.50863830616573	0	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	cell communication
GO:0035107	31	GO:0030154	0.329	2.50584540598156	0	appendage morphogenesis	cell differentiation
GO:0014031	20	GO:0001707	0.384	2.50584540598156	6	mesenchymal cell development	mesoderm formation
GO:0048589	37	GO:0060560	0.906	2.50445566245355	23	developmental growth	developmental growth involved in morphogenesis
GO:1902275	15	GO:0006325	0.767	2.50307035192679	12	regulation of chromatin organization	chromatin organization
GO:2000637	24	GO:0010608	0.647	2.5003129173816	15	positive regulation of miRNA-mediated gene silencing	post-transcriptional regulation of gene expression
GO:0035194	24	GO:0010608	0.924	2.49620931694282	8	RNA-mediated post-transcriptional gene silencing	post-transcriptional regulation of gene expression
GO:0009953	13	GO:0009880	0.711	2.48017200622428	40	dorsal/ventral pattern formation	embryonic pattern specification
GO:0031124	2	GO:0006396	0.696	2.47886191629596	14	mRNA 3'-end processing	RNA processing
GO:0051961	51	GO:2000026	0.754	2.47495519296315	1	negative regulation of nervous system development	regulation of multicellular organismal development
GO:0090596	17	GO:0048645	0.617	2.4672456210075	0	sensory organ morphogenesis	animal organ formation
GO:0002009	20	GO:0001707	0.762	2.46597389394387	20	morphogenesis of an epithelium	mesoderm formation
GO:0033119	2	GO:0006396	0.63	2.45593195564972	7	negative regulation of RNA splicing	RNA processing
GO:0014016	30	GO:0045685	0.425	2.45593195564972	8	neuroblast differentiation	regulation of glial cell differentiation
GO:1901800	21	GO:0044265	0.702	2.45593195564972	20	positive regulation of proteasomal protein catabolic process	cellular macromolecule catabolic process
GO:0016441	24	GO:0010608	0.925	2.45593195564972	5	post-transcriptional gene silencing	post-transcriptional regulation of gene expression
GO:0008543	43	GO:0043401	0.573	2.44855000202712	85	fibroblast growth factor receptor signaling pathway	steroid hormone mediated signaling pathway
GO:0051865	26	GO:0051246	0.403	2.44733178388781	83	protein autoubiquitination	regulation of protein metabolic process
GO:0090090	38	GO:0007165	0.451	2.44249279809434	195	negative regulation of canonical Wnt signaling pathway	signal transduction
GO:0031398	26	GO:0051246	0.645	2.44249279809434	84	positive regulation of protein ubiquitination	regulation of protein metabolic process
GO:0008298	19	GO:0006403	0.789	2.44249279809434	3	intracellular mRNA localization	RNA localization
GO:0048583	58	GO:0048583	0.936	2.43297363384094	1	regulation of response to stimulus	regulation of response to stimulus
GO:0060964	24	GO:0010608	0.694	2.43062609038495	7	regulation of miRNA-mediated gene silencing	post-transcriptional regulation of gene expression
GO:0040011	59	GO:0040011	0.982	2.4294570601181	8	locomotion	locomotion
GO:1903322	26	GO:0051246	0.654	2.42481215507234	0	positive regulation of protein modification by small protein conjugation or removal	regulation of protein metabolic process
GO:0051654	33	GO:0051640	0.759	2.41793663708829	3	establishment of mitochondrion localization	organelle localization
GO:0021517	30	GO:0045685	0.401	2.41793663708829	10	ventral spinal cord development	regulation of glial cell differentiation
GO:0050686	2	GO:0006396	0.621	2.41680122603138	0	negative regulation of mRNA processing	RNA processing
GO:1905330	20	GO:0001707	0.642	2.40450377817443	0	regulation of morphogenesis of an epithelium	mesoderm formation
GO:0048634	51	GO:2000026	0.512	2.40120949323688	3	regulation of muscle organ development	regulation of multicellular organismal development
GO:0006457	50	GO:0042026	0.839	2.39469495385889	187	protein folding	protein refolding
GO:0016049	37	GO:0060560	0.819	2.39147396642281	0	cell growth	developmental growth involved in morphogenesis
GO:0090497	47	GO:0048870	0.653	2.3840499483436	2	mesenchymal cell migration	cell motility
GO:0090630	55	GO:0051098	0.528	2.38195190328791	130	activation of GTPase activity	regulation of binding
GO:0007286	23	GO:0003006	0.827	2.37468754903833	92	spermatid development	developmental process involved in reproduction
GO:0009615	60	GO:0009615	0.996	2.37161106994969	114	response to virus	response to virus
GO:0048588	37	GO:0060560	0.828	2.37161106994969	2	developmental cell growth	developmental growth involved in morphogenesis
GO:0043009	16	GO:0009790	0.898	2.36855623098683	5	chordate embryonic development	embryo development
GO:0014855	45	GO:0072089	0.514	2.36855623098683	0	striated muscle cell proliferation	stem cell proliferation
GO:0048865	18	GO:0048863	0.785	2.36552272983927	0	stem cell fate commitment	stem cell differentiation
GO:0048232	23	GO:0003006	0.792	2.36251027048749	4	male gamete generation	developmental process involved in reproduction
GO:0040007	37	GO:0060560	0.872	2.36251027048749	0	growth	developmental growth involved in morphogenesis
GO:0060285	47	GO:0048870	0.723	2.35556141053216	15	cilium-dependent cell motility	cell motility
GO:0001539	47	GO:0048870	0.723	2.35556141053216	0	cilium or flagellum-dependent cell motility	cell motility
GO:0006915	54	GO:0010941	0.892	2.35359627377693	573	apoptotic process	regulation of cell death
GO:0009987	61	GO:0009987	0.329	2.34103515733557	0	cellular process	cellular process
GO:0051248	12	GO:0010605	0.79	2.33818731446274	9	negative regulation of protein metabolic process	negative regulation of macromolecule metabolic process
GO:1900368	24	GO:0010608	0.696	2.33068311943389	0	regulation of post-transcriptional gene silencing by RNA	post-transcriptional regulation of gene expression
GO:0060147	24	GO:0010608	0.697	2.33068311943389	1	regulation of post-transcriptional gene silencing	post-transcriptional regulation of gene expression
GO:0030317	23	GO:0003006	0.688	2.33068311943389	99	flagellated sperm motility	developmental process involved in reproduction
GO:0032502	31	GO:0030154	0.677	2.32513885926219	18	developmental process	cell differentiation
GO:0016477	47	GO:0048870	0.966	2.32057210338788	253	cell migration	cell motility
GO:0009994	23	GO:0003006	0.734	2.31515463835559	4	oocyte differentiation	developmental process involved in reproduction
GO:0014003	30	GO:0045685	0.79	2.31425826139774	22	oligodendrocyte development	regulation of glial cell differentiation
GO:0048856	31	GO:0030154	0.659	2.31425826139774	49	anatomical structure development	cell differentiation
GO:2000171	34	GO:0051128	0.523	2.31158017799729	9	negative regulation of dendrite development	regulation of cellular component organization
GO:0035120	41	GO:0009791	0.793	2.30715308072277	0	post-embryonic appendage morphogenesis	post-embryonic development
GO:0035265	37	GO:0060560	0.812	2.30627305107635	20	organ growth	developmental growth involved in morphogenesis
GO:0008152	1	GO:0090304	0.485	2.30102999566398	8	metabolic process	nucleic acid metabolic process
GO:0008213	26	GO:0051246	0.46	2.29157909986529	0	protein alkylation	regulation of protein metabolic process
GO:0006479	26	GO:0051246	0.46	2.29157909986529	37	protein methylation	regulation of protein metabolic process
GO:0006283	6	GO:0044260	0.461	2.28819277095881	16	transcription-coupled nucleotide-excision repair	cellular macromolecule metabolic process
GO:0002090	34	GO:0051128	0.619	2.28819277095881	6	regulation of receptor internalization	regulation of cellular component organization
GO:0042177	21	GO:0044265	0.697	2.28066871301627	46	negative regulation of protein catabolic process	cellular macromolecule catabolic process
GO:0034248	44	GO:0006412	0.842	2.28066871301627	0	regulation of amide metabolic process	translation
GO:0044089	4	GO:0022613	0.595	2.27736607746619	1	positive regulation of cellular component biogenesis	ribonucleoprotein complex biogenesis
GO:0045137	23	GO:0003006	0.846	2.27327279097343	1	development of primary sexual characteristics	developmental process involved in reproduction
GO:0090502	46	GO:0090305	0.922	2.26841123481326	68	RNA phosphodiester bond hydrolysis, endonucleolytic	nucleic acid phosphodiester bond hydrolysis
GO:0048754	39	GO:0060688	0.862	2.26201267366657	24	branching morphogenesis of an epithelial tube	regulation of morphogenesis of a branching structure
GO:0009950	13	GO:0009880	0.618	2.26042765554991	8	dorsal/ventral axis specification	embryonic pattern specification
GO:0060294	47	GO:0048870	0.718	2.25492520841794	12	cilium movement involved in cell motility	cell motility
GO:0048666	30	GO:0045685	0.619	2.25414480482627	54	neuron development	regulation of glial cell differentiation
GO:0051093	51	GO:2000026	0.751	2.24641694110709	8	negative regulation of developmental process	regulation of multicellular organismal development
GO:0009653	39	GO:0060688	0.542	2.24108810760203	131	anatomical structure morphogenesis	regulation of morphogenesis of a branching structure
GO:0036260	2	GO:0006396	0.635	2.23062267392386	0	RNA capping	RNA processing
GO:0010721	51	GO:2000026	0.646	2.22841251911874	2	negative regulation of cell development	regulation of multicellular organismal development
GO:1900370	24	GO:0010608	0.649	2.21968268785985	1	positive regulation of post-transcriptional gene silencing by RNA	post-transcriptional regulation of gene expression
GO:0060148	24	GO:0010608	0.649	2.21968268785985	0	positive regulation of post-transcriptional gene silencing	post-transcriptional regulation of gene expression
GO:0002052	51	GO:2000026	0.647	2.21968268785985	29	positive regulation of neuroblast proliferation	regulation of multicellular organismal development
GO:0000902	39	GO:0060688	0.475	2.21183162885883	89	cell morphogenesis	regulation of morphogenesis of a branching structure
GO:0001754	30	GO:0045685	0.475	2.20690839982342	3	eye photoreceptor cell differentiation	regulation of glial cell differentiation
GO:0045814	15	GO:0006325	0.845	2.20273245916928	23	negative regulation of gene expression, epigenetic	chromatin organization
GO:0051960	51	GO:2000026	0.85	2.20134935455473	2	regulation of nervous system development	regulation of multicellular organismal development
GO:2000060	21	GO:0044265	0.758	2.19859628998264	24	positive regulation of ubiquitin-dependent protein catabolic process	cellular macromolecule catabolic process
GO:0090503	46	GO:0090305	0.868	2.18243463044022	35	RNA phosphodiester bond hydrolysis, exonucleolytic	nucleic acid phosphodiester bond hydrolysis
GO:0009799	13	GO:0009880	0.738	2.1791420105603	0	specification of symmetry	embryonic pattern specification
GO:0001736	20	GO:0001707	0.656	2.1791420105603	17	establishment of planar polarity	mesoderm formation
GO:0007169	40	GO:0007154	0.52	2.1771783546969	112	transmembrane receptor protein tyrosine kinase signaling pathway	cell communication
GO:0032436	21	GO:0044265	0.745	2.17392519729917	93	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	cellular macromolecule catabolic process
GO:0048048	17	GO:0048645	0.527	2.17392519729917	11	embryonic eye morphogenesis	animal organ formation
GO:0045880	58	GO:0048583	0.468	2.17392519729917	39	positive regulation of smoothened signaling pathway	regulation of response to stimulus
GO:0001510	25	GO:0016570	0.454	2.17392519729917	11	RNA methylation	histone modification
GO:0030178	38	GO:0007165	0.468	2.15366288787019	60	negative regulation of Wnt signaling pathway	signal transduction
GO:0030111	38	GO:0007165	0.508	2.14874165128092	18	regulation of Wnt signaling pathway	signal transduction
GO:1903051	21	GO:0044265	0.669	2.14630178822383	2	negative regulation of proteolysis involved in protein catabolic process	cellular macromolecule catabolic process
GO:0072080	36	GO:0048880	0.363	2.14630178822383	0	nephron tubule development	sensory system development
GO:0007315	62	GO:0007315	1	2.1444808443322	0	pole plasm assembly	pole plasm assembly
GO:0031399	26	GO:0051246	0.89	2.14327110961712	0	regulation of protein modification process	regulation of protein metabolic process
GO:0061138	39	GO:0060688	0.881	2.14206473528057	4	morphogenesis of a branching epithelium	regulation of morphogenesis of a branching structure
GO:0032968	7	GO:0006351	0.515	2.12726117252733	53	positive regulation of transcription elongation by RNA polymerase II	DNA-templated transcription
GO:0003341	28	GO:0007018	0.93	2.11747546204512	63	cilium movement	microtubule-based movement
GO:0031076	36	GO:0048880	0.806	2.11747546204512	12	embryonic camera-type eye development	sensory system development
GO:0008354	23	GO:0003006	0.541	2.11690664142431	8	germ cell migration	developmental process involved in reproduction
GO:0007028	62	GO:0007315	0.923	2.10568393731556	4	cytoplasm organization	pole plasm assembly
GO:0007346	27	GO:0007059	0.677	2.10237290870956	68	regulation of mitotic cell cycle	chromosome segregation
GO:0048013	40	GO:0007154	0.37	2.09528445472132	63	ephrin receptor signaling pathway	cell communication
GO:0006400	2	GO:0006396	0.729	2.08990945440593	28	tRNA modification	RNA processing
GO:0044772	27	GO:0007059	0.743	2.08618614761628	21	mitotic cell cycle phase transition	chromosome segregation
GO:0016050	5	GO:0071840	0.512	2.08512818245995	16	vesicle organization	cellular component organization or biogenesis
GO:0048515	23	GO:0003006	0.829	2.08460016478773	7	spermatid differentiation	developmental process involved in reproduction
GO:0008361	56	GO:0061387	0.96	2.08249449044745	26	regulation of cell size	regulation of extent of cell growth
GO:0035295	36	GO:0048880	0.412	2.08196966321512	2	tube development	sensory system development
GO:0048585	58	GO:0048583	0.776	2.07883394936226	0	negative regulation of response to stimulus	regulation of response to stimulus
GO:0012501	54	GO:0010941	0.899	2.07883394936226	10	programmed cell death	regulation of cell death
GO:0007283	23	GO:0003006	0.914	2.07572071393812	456	spermatogenesis	developmental process involved in reproduction
GO:0060284	51	GO:2000026	0.734	2.07520400420209	0	regulation of cell development	regulation of multicellular organismal development
GO:0006220	63	GO:0006220	0.999	2.07417242537526	4	pyrimidine nucleotide metabolic process	pyrimidine nucleotide metabolic process
GO:0042455	63	GO:0006220	0.56	2.07314329105031	0	ribonucleoside biosynthetic process	pyrimidine nucleotide metabolic process
GO:0060428	36	GO:0048880	0.335	2.068542129311	8	lung epithelium development	sensory system development
GO:0034728	14	GO:0071826	0.622	2.06248210798265	6	nucleosome organization	ribonucleoprotein complex subunit organization
