GO.ID	Term	Annotated	Significant	Expected	classicFisher
GO:0042063	gliogenesis	593	58	39.49	0.00210
GO:0050770	regulation of axonogenesis	532	53	35.42	0.00217
GO:2000648	positive regulation of stem cell prolife...	89	14	5.93	0.00217
GO:0006935	chemotaxis	1252	109	83.37	0.00218
GO:0051248	negative regulation of protein metabolic...	1872	155	124.65	0.00223
GO:0000380	alternative mRNA splicing, via spliceoso...	237	28	15.78	0.00228
GO:0031124	mRNA 3'-end processing	182	23	12.12	0.00230
GO:0045807	positive regulation of endocytosis	412	43	27.43	0.00232
GO:0051028	mRNA transport	193	24	12.85	0.00232
GO:0007431	salivary gland development	341	37	22.71	0.00234
GO:0014003	oligodendrocyte development	71	12	4.73	0.00237
GO:0002066	columnar/cuboidal epithelial cell develo...	799	74	53.2	0.00241
GO:0014706	striated muscle tissue development	723	68	48.14	0.00245
GO:0061061	muscle structure development	1578	133	105.07	0.00246
GO:0007472	wing disc morphogenesis	610	59	40.62	0.00248
GO:0035272	exocrine system development	354	38	23.57	0.00249
GO:0061572	actin filament bundle organization	331	36	22.04	0.00256
GO:0016567	protein ubiquitination	969	87	64.52	0.00257
GO:0010975	regulation of neuron projection developm...	1259	109	83.83	0.00260
GO:0060341	regulation of cellular localization	2278	184	151.69	0.00262
GO:0044238	primary metabolic process	13223	923	880.48	0.00268
GO:0007289	spermatid nucleus differentiation	54	10	3.6	0.00268
GO:0010002	cardioblast differentiation	54	10	3.6	0.00268
GO:0003401	axis elongation	91	14	6.06	0.00269
GO:0036260	RNA capping	91	14	6.06	0.00269
GO:0060322	head development	1596	134	106.27	0.00272
GO:0048736	appendage development	932	84	62.06	0.00272
GO:0051247	positive regulation of protein metabolic...	2447	196	162.94	0.00275
GO:0008298	intracellular mRNA localization	163	21	10.85	0.00276
GO:0061014	positive regulation of mRNA catabolic pr...	163	21	10.85	0.00276
GO:0007286	spermatid development	368	39	24.5	0.00276
GO:0051094	positive regulation of developmental pro...	2477	198	164.94	0.00287
GO:0007365	periodic partitioning	82	13	5.46	0.00287
GO:0007552	metamorphosis	1039	92	69.18	0.00293
GO:0035107	appendage morphogenesis	870	79	57.93	0.00296
GO:0051098	regulation of binding	678	64	45.15	0.00297
GO:0051648	vesicle localization	678	64	45.15	0.00297
GO:0031503	protein-containing complex localization	442	45	29.43	0.00300
GO:0060811	intracellular mRNA localization involved...	112	16	7.46	0.00302
GO:0045451	pole plasm oskar mRNA localization	102	15	6.79	0.00302
GO:0046621	negative regulation of organ growth	102	15	6.79	0.00302
GO:0002052	positive regulation of neuroblast prolif...	64	11	4.26	0.00310
GO:0042048	olfactory behavior	165	21	10.99	0.00319
GO:0021955	central nervous system neuron axonogenes...	83	13	5.53	0.00320
GO:0030705	cytoskeleton-dependent intracellular tra...	360	38	23.97	0.00333
GO:0007442	hindgut morphogenesis	103	15	6.86	0.00333
GO:0061525	hindgut development	103	15	6.86	0.00333
GO:0008361	regulation of cell size	568	55	37.82	0.00333
GO:0060485	mesenchyme development	372	39	24.77	0.00333
GO:0050808	synapse organization	1216	105	80.97	0.00336
GO:0035196	miRNA processing	74	12	4.93	0.00339
GO:0120034	positive regulation of plasma membrane b...	221	26	14.72	0.00339
GO:0044344	cellular response to fibroblast growth f...	210	25	13.98	0.00344
GO:0071774	response to fibroblast growth factor	210	25	13.98	0.00344
GO:0007309	oocyte axis specification	290	32	19.31	0.00345
GO:0060795	cell fate commitment involved in formati...	124	17	8.26	0.00353
GO:0070983	dendrite guidance	56	10	3.73	0.00354
GO:0090503	RNA phosphodiester bond hydrolysis, exon...	56	10	3.73	0.00354
GO:2000369	regulation of clathrin-dependent endocyt...	84	13	5.59	0.00356
GO:0006886	intracellular protein transport	1840	151	122.52	0.00358
GO:0140013	meiotic nuclear division	374	39	24.9	0.00365
GO:0000381	regulation of alternative mRNA splicing,...	211	25	14.05	0.00366
GO:0030335	positive regulation of cell migration	697	65	46.41	0.00367
GO:1901362	organic cyclic compound biosynthetic pro...	5303	395	353.11	0.00371
GO:0060562	epithelial tube morphogenesis	1394	118	92.82	0.00372
GO:0048762	mesenchymal cell differentiation	280	31	18.64	0.00376
GO:1903047	mitotic cell cycle process	1503	126	100.08	0.00382
GO:0048731	system development	7598	551	505.93	0.00383
GO:0048863	stem cell differentiation	448	45	29.83	0.00386
GO:1902692	regulation of neuroblast proliferation	136	18	9.06	0.00400
GO:0051093	negative regulation of developmental pro...	1668	138	111.07	0.00400
GO:0051301	cell division	972	86	64.72	0.00404
GO:0098742	cell-cell adhesion via plasma-membrane a...	147	19	9.79	0.00412
GO:0009411	response to UV	317	34	21.11	0.00413
GO:0045597	positive regulation of cell differentiat...	1711	141	113.93	0.00419
GO:0051650	establishment of vesicle localization	663	62	44.15	0.00422
GO:0008406	gonad development	575	55	38.29	0.00430
GO:0045596	negative regulation of cell differentiat...	1186	102	78.97	0.00430
GO:0016202	regulation of striated muscle tissue dev...	271	30	18.05	0.00432
GO:0000280	nuclear division	819	74	54.53	0.00446
GO:0048703	embryonic viscerocranium morphogenesis	67	11	4.46	0.00447
GO:0031399	regulation of protein modification proce...	2586	204	172.19	0.00448
GO:0002065	columnar/cuboidal epithelial cell differ...	911	81	60.66	0.00457
GO:0032880	regulation of protein localization	1729	142	115.13	0.00458
GO:0006457	protein folding	367	38	24.44	0.00459
GO:0042455	ribonucleoside biosynthetic process	58	10	3.86	0.00460
GO:0007367	segment polarity determination	77	12	5.13	0.00473
GO:0008284	positive regulation of cell population p...	1230	105	81.9	0.00474
GO:0001667	ameboidal-type cell migration	1072	93	71.38	0.00495
GO:0045137	development of primary sexual characteri...	579	55	38.55	0.00495
GO:2000241	regulation of reproductive process	617	58	41.08	0.00496
GO:0060810	intracellular mRNA localization involved...	118	16	7.86	0.00509
GO:0016050	vesicle organization	746	68	49.67	0.00512
GO:0008543	fibroblast growth factor receptor signal...	183	22	12.19	0.00518
GO:0030510	regulation of BMP signaling pathway	183	22	12.19	0.00518
GO:0070374	positive regulation of ERK1 and ERK2 cas...	183	22	12.19	0.00518
GO:0048260	positive regulation of receptor-mediated...	161	20	10.72	0.00520
GO:0097485	neuron projection guidance	955	84	63.59	0.00520
GO:0030334	regulation of cell migration	1234	105	82.17	0.00521
GO:0051446	positive regulation of meiotic cell cycl...	59	10	3.93	0.00522
GO:2000147	positive regulation of cell motility	708	65	47.14	0.00522
GO:0016333	morphogenesis of follicular epithelium	108	15	7.19	0.00524
GO:1901861	regulation of muscle tissue development	275	30	18.31	0.00533
GO:0051641	cellular localization	6283	460	418.37	0.00541
GO:0032446	protein modification by small protein co...	1036	90	68.98	0.00545
GO:0007308	oocyte construction	299	32	19.91	0.00545
GO:0010498	proteasomal protein catabolic process	787	71	52.4	0.00547
GO:0006518	peptide metabolic process	1493	124	99.41	0.00555
GO:0030902	hindbrain development	408	41	27.17	0.00559
GO:0090502	RNA phosphodiester bond hydrolysis, endo...	109	15	7.26	0.00571
GO:0010976	positive regulation of neuron projection...	828	74	55.13	0.00580
GO:0033044	regulation of chromosome organization	660	61	43.95	0.00580
GO:0002090	regulation of receptor internalization	99	14	6.59	0.00584
GO:0007369	gastrulation	546	52	36.36	0.00587
GO:0032879	regulation of localization	4138	312	275.54	0.00591
GO:0070372	regulation of ERK1 and ERK2 cascade	325	34	21.64	0.00605
GO:0072359	circulatory system development	1744	142	116.13	0.00618
GO:0048634	regulation of muscle organ development	290	31	19.31	0.00627
GO:0006890	retrograde vesicle-mediated transport, G...	142	18	9.46	0.00631
GO:0007315	pole plasm assembly	142	18	9.46	0.00631
GO:0048193	Golgi vesicle transport	689	63	45.88	0.00644
GO:0034243	regulation of transcription elongation b...	80	12	5.33	0.00645
GO:2000171	negative regulation of dendrite developm...	80	12	5.33	0.00645
GO:0007416	synapse assembly	728	66	48.48	0.00650
GO:0052372	modulation by symbiont of entry into hos...	61	10	4.06	0.00664
GO:0031647	regulation of protein stability	537	51	35.76	0.00666
GO:0034329	cell junction assembly	1164	99	77.51	0.00666
GO:0015031	protein transport	2751	214	183.18	0.00671
GO:0000288	nuclear-transcribed mRNA catabolic proce...	111	15	7.39	0.00676
GO:0008088	axo-dendritic transport	210	24	13.98	0.00680
GO:0065004	protein-DNA complex assembly	210	24	13.98	0.00680
GO:0044093	positive regulation of molecular functio...	2500	196	166.47	0.00693
GO:0060070	canonical Wnt signaling pathway	488	47	32.49	0.00698
GO:0008355	olfactory learning	122	16	8.12	0.00702
GO:0016032	viral process	615	57	40.95	0.00708
GO:0045010	actin nucleation	91	13	6.06	0.00711
GO:0048557	embryonic digestive tract morphogenesis	91	13	6.06	0.00711
GO:0097484	dendrite extension	91	13	6.06	0.00711
GO:2000179	positive regulation of neural precursor ...	91	13	6.06	0.00711
GO:0007435	salivary gland morphogenesis	269	29	17.91	0.00714
GO:0022407	regulation of cell-cell adhesion	464	45	30.9	0.00724
GO:0070828	heterochromatin organization	166	20	11.05	0.00728
GO:0035329	hippo signaling	144	18	9.59	0.00728
GO:1903313	positive regulation of mRNA metabolic pr...	223	25	14.85	0.00741
GO:0051321	meiotic cell cycle	604	56	40.22	0.00750
GO:0007314	oocyte anterior/posterior axis specifica...	189	22	12.58	0.00754
GO:0048565	digestive tract development	528	50	35.16	0.00756
GO:0000956	nuclear-transcribed mRNA catabolic proce...	282	30	18.78	0.00757
GO:0045103	intermediate filament-based process	92	13	6.13	0.00779
GO:0045104	intermediate filament cytoskeleton organ...	92	13	6.13	0.00779
GO:0048070	regulation of developmental pigmentation	82	12	5.46	0.00786
GO:0120305	regulation of pigmentation	82	12	5.46	0.00786
GO:0070371	ERK1 and ERK2 cascade	343	35	22.84	0.00790
GO:0098876	vesicle-mediated transport to the plasma...	343	35	22.84	0.00790
GO:0009888	tissue development	4059	305	270.28	0.00791
GO:0008358	maternal determination of anterior/poste...	190	22	12.65	0.00801
GO:0006915	apoptotic process	2777	215	184.91	0.00808
GO:0035265	organ growth	405	40	26.97	0.00815
GO:0048332	mesoderm morphogenesis	179	21	11.92	0.00816
GO:0007059	chromosome segregation	671	61	44.68	0.00819
GO:0030951	establishment or maintenance of microtub...	124	16	8.26	0.00819
GO:0035330	regulation of hippo signaling	103	14	6.86	0.00828
GO:0001707	mesoderm formation	168	20	11.19	0.00828
GO:0061136	regulation of proteasomal protein catabo...	332	34	22.11	0.00830
GO:0021515	cell differentiation in spinal cord	63	10	4.19	0.00835
GO:0030029	actin filament-based process	1513	124	100.75	0.00842
GO:0048542	lymph gland development	73	11	4.86	0.00861
GO:0006974	cellular response to DNA damage stimulus	1028	88	68.45	0.00868
GO:0016331	morphogenesis of embryonic epithelium	583	54	38.82	0.00870
GO:0035556	intracellular signal transduction	3722	281	247.84	0.00877
GO:0031401	positive regulation of protein modificat...	1666	135	110.93	0.00880
GO:0010453	regulation of cell fate commitment	158	19	10.52	0.00892
GO:0051726	regulation of cell cycle	1889	151	125.78	0.00917
GO:0048701	embryonic cranial skeleton morphogenesis	115	15	7.66	0.00931
GO:0001710	mesodermal cell fate commitment	64	10	4.26	0.00932
GO:0010463	mesenchymal cell proliferation	64	10	4.26	0.00932
GO:0043628	regulatory ncRNA 3'-end processing	64	10	4.26	0.00932
GO:0051148	negative regulation of muscle cell diffe...	84	12	5.59	0.00949
GO:0043009	chordate embryonic development	1086	92	72.31	0.00967
GO:0032784	regulation of DNA-templated transcriptio...	105	14	6.99	0.00976
GO:1902369	negative regulation of RNA catabolic pro...	105	14	6.99	0.00976
GO:0043161	proteasome-mediated ubiquitin-dependent ...	690	62	45.95	0.00981
GO:0030036	actin cytoskeleton organization	1371	113	91.29	0.00992
GO:0007610	behavior	2312	181	153.95	0.00998
GO:1903312	negative regulation of mRNA metabolic pr...	171	20	11.39	0.00999
