go	cluster	parent	parentSimScore	score	size	term	parentTerm
GO:0016192	2	GO:0140352	0.532	2.29670862188134	178	vesicle-mediated transport	export from cell
GO:0050679	35	GO:0050679	0.998	2.29242982390206	71	positive regulation of epithelial cell proliferation	positive regulation of epithelial cell proliferation
GO:2000146	16	GO:0030335	0.821	2.28903688100472	14	negative regulation of cell motility	positive regulation of cell migration
GO:0060537	6	GO:0032502	0.421	2.28567024025477	5	muscle tissue development	developmental process
GO:0051402	30	GO:1901216	0.849	2.27408836770495	75	neuron apoptotic process	positive regulation of neuron death
GO:0090287	34	GO:0071495	0.806	2.26921772433361	0	regulation of cellular response to growth factor stimulus	cellular response to endogenous stimulus
GO:0048514	6	GO:0032502	0.461	2.26760624017703	18	blood vessel morphogenesis	developmental process
GO:0050769	4	GO:0050793	0.679	2.26760624017703	33	positive regulation of neurogenesis	regulation of developmental process
GO:1901214	30	GO:1901216	0.895	2.26121944151563	23	regulation of neuron death	positive regulation of neuron death
GO:1901698	15	GO:0042221	0.713	2.25884840114822	0	response to nitrogen compound	response to chemical
GO:0048584	13	GO:0050896	0.445	2.24033215531037	1	positive regulation of response to stimulus	response to stimulus
GO:0040012	16	GO:0030335	0.912	2.23957751657679	6	regulation of locomotion	positive regulation of cell migration
GO:0006508	12	GO:0051247	0.55	2.2335871528876	447	proteolysis	positive regulation of protein metabolic process
GO:0019730	17	GO:0002218	0.635	2.2335871528876	13	antimicrobial humoral response	activation of innate immune response
GO:0051093	4	GO:0050793	0.82	2.23284413391782	8	negative regulation of developmental process	regulation of developmental process
GO:0050776	21	GO:0006955	0.863	2.22694530663574	32	regulation of immune response	immune response
GO:0050730	12	GO:0051247	0.653	2.22402566887063	23	regulation of peptidyl-tyrosine phosphorylation	positive regulation of protein metabolic process
GO:0010675	36	GO:0010675	0.999	2.22402566887063	0	regulation of cellular carbohydrate metabolic process	regulation of cellular carbohydrate metabolic process
GO:0051246	12	GO:0051247	0.88	2.22329881601159	11	regulation of protein metabolic process	positive regulation of protein metabolic process
GO:0031330	22	GO:0042176	0.76	2.22184874961636	0	negative regulation of cellular catabolic process	regulation of protein catabolic process
GO:0045087	17	GO:0002218	0.866	2.21968268785985	527	innate immune response	activation of innate immune response
GO:0032989	19	GO:0009887	0.657	2.21824462534753	0	cellular component morphogenesis	animal organ morphogenesis
GO:0001667	14	GO:0016477	0.83	2.21538270736712	4	ameboidal-type cell migration	cell migration
GO:0006820	2	GO:0140352	0.405	2.19791074211827	17	monoatomic anion transport	export from cell
GO:0002443	21	GO:0006955	0.618	2.19382002601611	1	leukocyte mediated immunity	immune response
GO:0048569	37	GO:0048569	1	2.19314197048118	0	post-embryonic animal organ development	post-embryonic animal organ development
GO:0008219	30	GO:1901216	0.631	2.19111413264019	35	cell death	positive regulation of neuron death
GO:0008283	35	GO:0050679	0.72	2.18111458540599	149	cell population proliferation	positive regulation of epithelial cell proliferation
GO:0002253	21	GO:0006955	0.798	2.17587416608345	2	activation of immune response	immune response
GO:0012501	30	GO:1901216	0.626	2.16621562534352	10	programmed cell death	positive regulation of neuron death
GO:0090130	25	GO:0043542	0.974	2.16241156176449	0	tissue migration	endothelial cell migration
GO:0000209	12	GO:0051247	0.439	2.1605219526258	185	protein polyubiquitination	positive regulation of protein metabolic process
GO:0008643	2	GO:0140352	0.403	2.15490195998574	22	carbohydrate transport	export from cell
GO:0045927	18	GO:0016049	0.811	2.1505805862031	10	positive regulation of growth	cell growth
GO:0008361	31	GO:0001505	0.499	2.14630178822383	26	regulation of cell size	regulation of neurotransmitter levels
GO:0051054	23	GO:0048518	0.43	2.13846558914096	2	positive regulation of DNA metabolic process	positive regulation of biological process
GO:0009895	22	GO:0042176	0.778	2.13786862068696	1	negative regulation of catabolic process	regulation of protein catabolic process
GO:0048814	10	GO:0016358	0.893	2.13548891894161	22	regulation of dendrite morphogenesis	dendrite development
GO:0045229	24	GO:0044087	0.377	2.13430394008393	0	external encapsulating structure organization	regulation of cellular component biogenesis
GO:0007623	33	GO:0042752	0.937	2.13135556160517	65	circadian rhythm	regulation of circadian rhythm
GO:1905952	11	GO:0043113	0.463	2.12784372725171	0	regulation of lipid localization	receptor clustering
GO:0034097	15	GO:0042221	0.698	2.12726117252733	49	response to cytokine	response to chemical
GO:0010951	12	GO:0051247	0.617	2.12205304837081	61	negative regulation of endopeptidase activity	positive regulation of protein metabolic process
GO:0097191	30	GO:1901216	0.509	2.12147820449879	57	extrinsic apoptotic signaling pathway	positive regulation of neuron death
GO:0018210	12	GO:0051247	0.395	2.12147820449879	0	peptidyl-threonine modification	positive regulation of protein metabolic process
GO:0008286	15	GO:0042221	0.533	2.12147820449879	80	insulin receptor signaling pathway	response to chemical
GO:0009893	23	GO:0048518	0.692	2.11238269966426	0	positive regulation of metabolic process	positive regulation of biological process
GO:0001525	6	GO:0032502	0.446	2.11125903931711	259	angiogenesis	developmental process
GO:0071705	2	GO:0140352	0.539	2.10902040301031	6	nitrogen compound transport	export from cell
GO:0007155	38	GO:0007155	0.981	2.10292299679058	493	cell adhesion	cell adhesion
GO:1901701	15	GO:0042221	0.722	2.10182351650232	0	cellular response to oxygen-containing compound	response to chemical
GO:0044262	36	GO:0010675	0.933	2.09366495819491	4	cellular carbohydrate metabolic process	regulation of cellular carbohydrate metabolic process
GO:0050803	31	GO:0001505	0.52	2.09205147838773	6	regulation of synapse structure or activity	regulation of neurotransmitter levels
GO:0043068	30	GO:1901216	0.815	2.09151498112135	12	positive regulation of programmed cell death	positive regulation of neuron death
GO:0032990	19	GO:0009887	0.647	2.09044397075882	1	cell part morphogenesis	animal organ morphogenesis
GO:0015711	2	GO:0140352	0.472	2.08884239126002	24	organic anion transport	export from cell
GO:1904659	2	GO:0140352	0.387	2.08144546944973	31	glucose transmembrane transport	export from cell
GO:0030855	6	GO:0032502	0.451	2.07935499859321	95	epithelial cell differentiation	developmental process
GO:0043434	15	GO:0042221	0.611	2.07779372256098	48	response to peptide hormone	response to chemical
GO:0048675	18	GO:0016049	0.886	2.07417242537526	36	axon extension	cell growth
GO:0061564	4	GO:0050793	0.355	2.06449273417529	22	axon development	regulation of developmental process
GO:0006612	11	GO:0043113	0.706	2.05948351506743	55	protein targeting to membrane	receptor clustering
GO:0000904	19	GO:0009887	0.641	2.05749589383192	4	cell morphogenesis involved in differentiation	animal organ morphogenesis
GO:0003008	1	GO:0032501	0.508	2.04624030826677	0	system process	multicellular organismal process
GO:0010466	12	GO:0051247	0.639	2.04191415147891	76	negative regulation of peptidase activity	positive regulation of protein metabolic process
GO:0048511	33	GO:0042752	0.904	2.03479829897409	68	rhythmic process	regulation of circadian rhythm
GO:0010243	15	GO:0042221	0.706	2.02733440773389	14	response to organonitrogen compound	response to chemical
GO:0048639	18	GO:0016049	0.782	2.02548830726267	4	positive regulation of developmental growth	cell growth
GO:0030163	22	GO:0042176	0.858	2.02181948306259	67	protein catabolic process	regulation of protein catabolic process
GO:0042981	30	GO:1901216	0.684	2.01999662841625	203	regulation of apoptotic process	positive regulation of neuron death
GO:0070727	11	GO:0043113	0.626	2.01772876696043	0	cellular macromolecule localization	receptor clustering
GO:0030336	16	GO:0030335	0.829	2.01233373507373	192	negative regulation of cell migration	positive regulation of cell migration
GO:0010942	30	GO:1901216	0.824	2.00436480540245	50	positive regulation of cell death	positive regulation of neuron death
GO:0009566	26	GO:2000241	0.622	2.00043451177402	48	fertilization	regulation of reproductive process
