GO.ID	Term	Annotated	Significant	Expected	classicFisher
GO:0031623	receptor internalization	201	11	4.7	0.00783
GO:0071322	cellular response to carbohydrate stimul...	287	14	6.71	0.00787
GO:0010975	regulation of neuron projection developm...	1259	43	29.42	0.00801
GO:0048583	regulation of response to stimulus	5340	148	124.8	0.00803
GO:0090066	regulation of anatomical structure size	1296	44	30.29	0.00813
GO:0010557	positive regulation of macromolecule bio...	2374	73	55.48	0.00820
GO:0018209	peptidyl-serine modification	538	22	12.57	0.00824
GO:0010942	positive regulation of cell death	1298	44	30.33	0.00834
GO:1902115	regulation of organelle assembly	380	17	8.88	0.00837
GO:0099024	plasma membrane invagination	203	11	4.74	0.00841
GO:0022008	neurogenesis	3739	108	87.38	0.00846
GO:0002694	regulation of leukocyte activation	540	22	12.62	0.00859
GO:0035152	regulation of tube architecture, open tr...	232	12	5.42	0.00864
GO:0009914	hormone transport	573	23	13.39	0.00865
GO:0009617	response to bacterium	1229	42	28.72	0.00866
GO:0030855	epithelial cell differentiation	1666	54	38.94	0.00867
GO:0007297	follicle cell of egg chamber migration	413	18	9.65	0.00875
GO:0042981	regulation of apoptotic process	2381	73	55.65	0.00877
GO:0050803	regulation of synapse structure or activ...	809	30	18.91	0.00881
GO:0034219	carbohydrate transmembrane transport	321	15	7.5	0.00884
GO:0051674	localization of cell	1779	57	41.58	0.00885
GO:0051707	response to other organism	2230	69	52.12	0.00887
GO:0019538	protein metabolic process	7509	200	175.49	0.00888
GO:0010563	negative regulation of phosphorus metabo...	1018	36	23.79	0.00890
GO:0045936	negative regulation of phosphate metabol...	1018	36	23.79	0.00890
GO:0043207	response to external biotic stimulus	2231	69	52.14	0.00896
GO:0009743	response to carbohydrate	575	23	13.44	0.00899
GO:0017038	protein import	383	17	8.95	0.00901
GO:0016358	dendrite development	880	32	20.57	0.00911
GO:0010556	regulation of macromolecule biosynthetic...	4268	121	99.75	0.00922
GO:0045927	positive regulation of growth	916	33	21.41	0.00930
GO:0043068	positive regulation of programmed cell d...	1163	40	27.18	0.00932
GO:2000377	regulation of reactive oxygen species me...	385	17	9	0.00946
GO:0071326	cellular response to monosaccharide stim...	264	13	6.17	0.00950
GO:1904659	glucose transmembrane transport	264	13	6.17	0.00950
GO:0031328	positive regulation of cellular biosynth...	2581	78	60.32	0.00950
GO:0006959	humoral immune response	294	14	6.87	0.00960
GO:0007249	I-kappaB kinase/NF-kappaB signaling	265	13	6.19	0.00978
GO:0051170	import into nucleus	325	15	7.6	0.00983
GO:0007049	cell cycle	2856	85	66.75	0.00990
GO:0009891	positive regulation of biosynthetic proc...	2625	79	61.35	0.00999
