go	cluster	parent	parentSimScore	score	size	term	parentTerm
GO:0008015	24	GO:0045989	0.49	3.2518119729938	32	blood circulation	positive regulation of striated muscle contraction
GO:1901136	15	GO:1901135	0.792	3.24412514432751	1	carbohydrate derivative catabolic process	carbohydrate derivative metabolic process
GO:0051928	30	GO:1901021	0.926	3.22184874961636	28	positive regulation of calcium ion transport	positive regulation of calcium ion transmembrane transporter activity
GO:0003013	24	GO:0045989	0.494	3.21467016498923	0	circulatory system process	positive regulation of striated muscle contraction
GO:0006026	15	GO:1901135	0.67	3.20065945054642	0	aminoglycan catabolic process	carbohydrate derivative metabolic process
GO:0006942	24	GO:0045989	0.862	3.20065945054642	8	regulation of striated muscle contraction	positive regulation of striated muscle contraction
GO:0010035	4	GO:0006805	0.423	3.18708664335714	14	response to inorganic substance	xenobiotic metabolic process
GO:0044273	9	GO:0006790	0.82	3.18045606445813	0	sulfur compound catabolic process	sulfur compound metabolic process
GO:2000191	28	GO:0030301	0.693	3.16749108729376	1	regulation of fatty acid transport	cholesterol transport
GO:0003008	24	GO:0045989	0.542	3.16115090926274	0	system process	positive regulation of striated muscle contraction
GO:0032409	29	GO:0032411	0.912	3.15490195998574	2	regulation of transporter activity	positive regulation of transporter activity
GO:0006672	3	GO:0006629	0.688	3.15490195998574	31	ceramide metabolic process	lipid metabolic process
GO:0055092	40	GO:0055092	0.999	3.10237290870956	3	sterol homeostasis	sterol homeostasis
GO:0042632	40	GO:0055092	0.998	3.10237290870956	129	cholesterol homeostasis	sterol homeostasis
GO:0097305	16	GO:0051384	0.459	3.09691001300806	3	response to alcohol	response to glucocorticoid
GO:0006027	15	GO:1901135	0.661	3.09691001300806	8	glycosaminoglycan catabolic process	carbohydrate derivative metabolic process
GO:0046148	27	GO:0006726	0.788	3.09151498112135	0	pigment biosynthetic process	eye pigment biosynthetic process
GO:0015850	28	GO:0030301	0.933	3.07572071393812	0	organic hydroxy compound transport	cholesterol transport
GO:0007588	24	GO:0045989	0.4	3.06048074738138	0	excretion	positive regulation of striated muscle contraction
GO:0007568	41	GO:0007568	0.999	3.03621217265444	145	aging	aging
GO:1903170	30	GO:1901021	0.792	3.0268721464003	2	negative regulation of calcium ion transmembrane transport	positive regulation of calcium ion transmembrane transporter activity
GO:0019915	25	GO:1905952	0.74	3.02227639471115	30	lipid storage	regulation of lipid localization
GO:1905953	25	GO:1905952	0.915	3.01322826573376	0	negative regulation of lipid localization	regulation of lipid localization
GO:0046466	2	GO:0016042	0.835	3.01322826573376	4	membrane lipid catabolic process	lipid catabolic process
GO:0006953	42	GO:0006953	1	2.97881070093006	39	acute-phase response	acute-phase response
GO:0034767	30	GO:1901021	0.895	2.96257350205938	3	positive regulation of monoatomic ion transmembrane transport	positive regulation of calcium ion transmembrane transporter activity
GO:0009069	1	GO:0032787	0.689	2.95860731484178	2	serine family amino acid metabolic process	monocarboxylic acid metabolic process
GO:0046464	3	GO:0006629	0.629	2.9100948885606	8	acylglycerol catabolic process	lipid metabolic process
GO:0046461	3	GO:0006629	0.629	2.9100948885606	0	neutral lipid catabolic process	lipid metabolic process
GO:0009066	1	GO:0032787	0.679	2.82973828460504	4	aspartate family amino acid metabolic process	monocarboxylic acid metabolic process
GO:0046503	2	GO:0016042	0.872	2.82390874094432	0	glycerolipid catabolic process	lipid catabolic process
GO:0006941	24	GO:0045989	0.799	2.82102305270683	18	striated muscle contraction	positive regulation of striated muscle contraction
GO:0000096	9	GO:0006790	0.834	2.79860287567955	0	sulfur amino acid metabolic process	sulfur compound metabolic process
GO:0042558	33	GO:0042559	0.927	2.7594507517174	1	pteridine-containing compound metabolic process	pteridine-containing compound biosynthetic process
GO:0010565	1	GO:0032787	0.583	2.73048705578208	4	regulation of cellular ketone metabolic process	monocarboxylic acid metabolic process
GO:0003009	24	GO:0045989	0.718	2.72584215073632	33	skeletal muscle contraction	positive regulation of striated muscle contraction
GO:0050850	43	GO:0050850	1	2.72353819582676	22	positive regulation of calcium-mediated signaling	positive regulation of calcium-mediated signaling
GO:0009150	32	GO:0019637	0.873	2.71444269099223	0	purine ribonucleotide metabolic process	organophosphate metabolic process
GO:0044070	30	GO:1901021	0.598	2.70774392864352	5	regulation of monoatomic anion transport	positive regulation of calcium ion transmembrane transporter activity
GO:1901659	15	GO:1901135	0.628	2.70333480973847	0	glycosyl compound biosynthetic process	carbohydrate derivative metabolic process
GO:0019432	3	GO:0006629	0.623	2.68613277963085	34	triglyceride biosynthetic process	lipid metabolic process
GO:0015908	25	GO:1905952	0.756	2.66756154008439	26	fatty acid transport	regulation of lipid localization
GO:1901564	18	GO:0072521	0.544	2.6345120151091	0	organonitrogen compound metabolic process	purine-containing compound metabolic process
GO:0036315	16	GO:0051384	0.602	2.61618463401957	4	cellular response to sterol	response to glucocorticoid
GO:0032892	28	GO:0030301	0.433	2.60906489289662	0	positive regulation of organic acid transport	cholesterol transport
GO:1904064	30	GO:1901021	0.905	2.60554831917378	1	positive regulation of cation transmembrane transport	positive regulation of calcium ion transmembrane transporter activity
GO:1903169	30	GO:1901021	0.873	2.60205999132796	5	regulation of calcium ion transmembrane transport	positive regulation of calcium ion transmembrane transporter activity
GO:0006687	3	GO:0006629	0.658	2.58502665202918	23	glycosphingolipid metabolic process	lipid metabolic process
GO:2001259	29	GO:0032411	0.956	2.57348873863542	9	positive regulation of cation channel activity	positive regulation of transporter activity
GO:0009259	32	GO:0019637	0.882	2.57186520597121	1	ribonucleotide metabolic process	organophosphate metabolic process
GO:0070296	30	GO:1901021	0.657	2.57024771999759	5	sarcoplasmic reticulum calcium ion transport	positive regulation of calcium ion transmembrane transporter activity
GO:0046470	3	GO:0006629	0.665	2.56383735295924	26	phosphatidylcholine metabolic process	lipid metabolic process
GO:1901700	4	GO:0006805	0.48	2.5543957967264	0	response to oxygen-containing compound	xenobiotic metabolic process
GO:0044270	2	GO:0016042	0.611	2.55284196865778	0	cellular nitrogen compound catabolic process	lipid catabolic process
GO:0009409	44	GO:0009409	1	2.54821356447571	40	response to cold	response to cold
GO:0070887	4	GO:0006805	0.629	2.54821356447571	0	cellular response to chemical stimulus	xenobiotic metabolic process
GO:0006811	30	GO:1901021	0.652	2.53313237964589	100	monoatomic ion transport	positive regulation of calcium ion transmembrane transporter activity
GO:1901616	10	GO:1901615	0.806	2.50723961097316	0	organic hydroxy compound catabolic process	organic hydroxy compound metabolic process
GO:0001101	4	GO:0006805	0.374	2.5003129173816	0	response to acid chemical	xenobiotic metabolic process
GO:0043270	30	GO:1901021	0.873	2.49894073778225	4	positive regulation of monoatomic ion transport	positive regulation of calcium ion transmembrane transporter activity
GO:0033273	21	GO:0007584	0.961	2.49349496759513	1	response to vitamin	response to nutrient
GO:1901655	16	GO:0051384	0.431	2.46218090492673	1	cellular response to ketone	response to glucocorticoid
GO:0006778	35	GO:0006789	0.792	2.45842075605342	5	porphyrin-containing compound metabolic process	bilirubin conjugation
GO:0048066	31	GO:0048069	0.868	2.44249279809434	6	developmental pigmentation	eye pigmentation
GO:0022898	29	GO:0032411	0.905	2.43651891460559	8	regulation of transmembrane transporter activity	positive regulation of transporter activity
GO:0019693	32	GO:0019637	0.884	2.43062609038495	3	ribose phosphate metabolic process	organophosphate metabolic process
GO:0046463	3	GO:0006629	0.636	2.42596873227228	0	acylglycerol biosynthetic process	lipid metabolic process
GO:0046460	3	GO:0006629	0.636	2.42596873227228	0	neutral lipid biosynthetic process	lipid metabolic process
GO:0019755	28	GO:0030301	0.445	2.42596873227228	0	one-carbon compound transport	cholesterol transport
GO:0072594	25	GO:1905952	0.553	2.42136079003193	4	establishment of protein localization to organelle	regulation of lipid localization
GO:1901654	16	GO:0051384	0.455	2.41116827440579	0	response to ketone	response to glucocorticoid
GO:0043473	31	GO:0048069	0.797	2.40120949323688	22	pigmentation	eye pigmentation
GO:0055117	24	GO:0045989	0.849	2.39685562737982	22	regulation of cardiac muscle contraction	positive regulation of striated muscle contraction
GO:0006103	1	GO:0032787	0.612	2.39147396642281	18	2-oxoglutarate metabolic process	monocarboxylic acid metabolic process
GO:0071378	16	GO:0051384	0.606	2.3840499483436	0	cellular response to growth hormone stimulus	response to glucocorticoid
GO:0070542	16	GO:0051384	0.638	2.36957212497498	23	response to fatty acid	response to glucocorticoid
GO:0033013	35	GO:0006789	0.781	2.35556141053216	1	tetrapyrrole metabolic process	bilirubin conjugation
GO:1901137	15	GO:1901135	0.921	2.34678748622466	0	carbohydrate derivative biosynthetic process	carbohydrate derivative metabolic process
GO:0035296	6	GO:0042445	0.502	2.33724216831843	0	regulation of tube diameter	hormone metabolic process
GO:0044262	22	GO:0005996	0.84	2.31336373073771	4	cellular carbohydrate metabolic process	monosaccharide metabolic process
GO:0010677	22	GO:0005996	0.712	2.30364361126667	0	negative regulation of cellular carbohydrate metabolic process	monosaccharide metabolic process
GO:0042181	1	GO:0032787	0.553	2.29073003902417	1	ketone biosynthetic process	monocarboxylic acid metabolic process
GO:0033189	21	GO:0007584	0.85	2.29073003902417	17	response to vitamin A	response to nutrient
GO:0030149	2	GO:0016042	0.828	2.29073003902417	8	sphingolipid catabolic process	lipid catabolic process
GO:0032412	29	GO:0032411	0.903	2.27984069659404	2	regulation of monoatomic ion transmembrane transporter activity	positive regulation of transporter activity
GO:0010524	30	GO:1901021	0.831	2.26201267366657	14	positive regulation of calcium ion transport into cytosol	positive regulation of calcium ion transmembrane transporter activity
GO:0010882	24	GO:0045989	0.793	2.2580609222708	7	regulation of cardiac muscle contraction by calcium ion signaling	positive regulation of striated muscle contraction
GO:0050848	43	GO:0050850	0.953	2.24184537803261	19	regulation of calcium-mediated signaling	positive regulation of calcium-mediated signaling
GO:0008016	24	GO:0045989	0.652	2.23957751657679	34	regulation of heart contraction	positive regulation of striated muscle contraction
GO:0050881	24	GO:0045989	0.41	2.22257317761069	6	musculoskeletal movement	positive regulation of striated muscle contraction
GO:1901031	42	GO:0006953	0.314	2.1944991418416	3	regulation of response to reactive oxygen species	acute-phase response
GO:1902475	28	GO:0030301	0.471	2.17327747983101	15	L-alpha-amino acid transmembrane transport	cholesterol transport
GO:0045833	3	GO:0006629	0.679	2.16367588429325	5	negative regulation of lipid metabolic process	lipid metabolic process
GO:0045912	22	GO:0005996	0.72	2.16115090926274	0	negative regulation of carbohydrate metabolic process	monosaccharide metabolic process
GO:0046486	3	GO:0006629	0.813	2.14691047014813	8	glycerolipid metabolic process	lipid metabolic process
GO:0060048	24	GO:0045989	0.784	2.12959609472097	48	cardiac muscle contraction	positive regulation of striated muscle contraction
GO:0050818	45	GO:0050818	0.999	2.11918640771921	0	regulation of coagulation	regulation of coagulation
GO:0051926	30	GO:1901021	0.765	2.10292299679058	12	negative regulation of calcium ion transport	positive regulation of calcium ion transmembrane transporter activity
GO:0008217	24	GO:0045989	0.444	2.09854167860389	73	regulation of blood pressure	positive regulation of striated muscle contraction
GO:0002526	42	GO:0006953	0.933	2.08565684288056	18	acute inflammatory response	acute-phase response
GO:0060416	16	GO:0051384	0.619	2.07727454200674	12	response to growth hormone	response to glucocorticoid
GO:0006954	42	GO:0006953	0.741	2.07109230975605	419	inflammatory response	acute-phase response
GO:0006164	18	GO:0072521	0.915	2.06651271215129	14	purine nucleotide biosynthetic process	purine-containing compound metabolic process
GO:0019318	22	GO:0005996	0.987	2.05700040663396	0	hexose metabolic process	monosaccharide metabolic process
GO:0046365	22	GO:0005996	0.861	2.04914854111145	0	monosaccharide catabolic process	monosaccharide metabolic process
GO:0009266	44	GO:0009409	0.902	2.03810452633215	7	response to temperature stimulus	response to cold
GO:0015807	28	GO:0030301	0.482	2.03105031901866	9	L-amino acid transport	cholesterol transport
GO:1903522	24	GO:0045989	0.658	2.02456819149074	0	regulation of blood circulation	positive regulation of striated muscle contraction
GO:0010043	4	GO:0006805	0.344	2.01099538430146	29	response to zinc ion	xenobiotic metabolic process
GO:0009064	1	GO:0032787	0.712	2.01099538430146	2	glutamine family amino acid metabolic process	monocarboxylic acid metabolic process
GO:0006979	42	GO:0006953	0.373	2.01099538430146	121	response to oxidative stress	acute-phase response
GO:0031100	46	GO:0031100	1	2.00833099262005	36	animal organ regeneration	animal organ regeneration
GO:0009605	21	GO:0007584	0.608	2.00612308505879	0	response to external stimulus	response to nutrient
GO:0072522	18	GO:0072521	0.92	2.00086945871263	0	purine-containing compound biosynthetic process	purine-containing compound metabolic process
