go	cluster	parent	parentSimScore	score	size	term	parentTerm
GO:0046949	2	GO:0006629	0.587	2.60906489289662	7	fatty-acyl-CoA biosynthetic process	lipid metabolic process
GO:0006027	16	GO:1901135	0.661	2.60906489289662	8	glycosaminoglycan catabolic process	carbohydrate derivative metabolic process
GO:0009260	16	GO:1901135	0.808	2.60205999132796	0	ribonucleotide biosynthetic process	carbohydrate derivative metabolic process
GO:0006605	8	GO:0043574	0.579	2.59859945921846	42	protein targeting	peroxisomal transport
GO:0032409	34	GO:0032411	0.912	2.58335949266172	2	regulation of transporter activity	positive regulation of transporter activity
GO:0015909	29	GO:0015718	0.919	2.57511836336893	20	long-chain fatty acid transport	monocarboxylic acid transport
GO:0034033	15	GO:0019637	0.721	2.56863623584101	0	purine nucleoside bisphosphate biosynthetic process	organophosphate metabolic process
GO:0034030	15	GO:0019637	0.721	2.56863623584101	0	ribonucleoside bisphosphate biosynthetic process	organophosphate metabolic process
GO:0033866	15	GO:0019637	0.721	2.56863623584101	0	nucleoside bisphosphate biosynthetic process	organophosphate metabolic process
GO:0071385	18	GO:0051384	0.935	2.54515513999149	25	cellular response to glucocorticoid stimulus	response to glucocorticoid
GO:0055080	31	GO:0098771	0.875	2.54363396687096	3	monoatomic cation homeostasis	inorganic ion homeostasis
GO:0006953	35	GO:0006953	1	2.52432881167557	39	acute-phase response	acute-phase response
GO:0045833	2	GO:0006629	0.679	2.52432881167557	5	negative regulation of lipid metabolic process	lipid metabolic process
GO:0006101	1	GO:0019752	0.587	2.5016894462104	7	citrate metabolic process	carboxylic acid metabolic process
GO:1901655	18	GO:0051384	0.431	2.46852108295775	1	cellular response to ketone	response to glucocorticoid
GO:0050801	31	GO:0098771	0.878	2.4672456210075	6	monoatomic ion homeostasis	inorganic ion homeostasis
GO:0031033	7	GO:0072663	0.312	2.46597389394387	0	myosin filament organization	establishment of protein localization to peroxisome
GO:0006091	36	GO:0006091	0.994	2.45842075605342	48	generation of precursor metabolites and energy	generation of precursor metabolites and energy
GO:0097237	9	GO:0006805	0.457	2.45593195564972	8	cellular response to toxic substance	xenobiotic metabolic process
GO:0019755	29	GO:0015718	0.448	2.4294570601181	0	one-carbon compound transport	monocarboxylic acid transport
GO:0030534	33	GO:0008344	0.955	2.41566877563247	30	adult behavior	adult locomotory behavior
GO:0009066	1	GO:0019752	0.709	2.4089353929735	4	aspartate family amino acid metabolic process	carboxylic acid metabolic process
GO:0046942	29	GO:0015718	0.886	2.38933983691012	0	carboxylic acid transport	monocarboxylic acid transport
GO:0015849	29	GO:0015718	0.884	2.38933983691012	0	organic acid transport	monocarboxylic acid transport
GO:0035094	9	GO:0006805	0.344	2.36653154442041	35	response to nicotine	xenobiotic metabolic process
GO:0033013	32	GO:0042168	0.975	2.36151074304536	1	tetrapyrrole metabolic process	heme metabolic process
GO:1901136	16	GO:1901135	0.792	2.36051351073141	1	carbohydrate derivative catabolic process	carbohydrate derivative metabolic process
GO:0002028	8	GO:0043574	0.302	2.35753547975788	18	regulation of sodium ion transport	peroxisomal transport
GO:0010043	9	GO:0006805	0.344	2.35556141053216	29	response to zinc ion	xenobiotic metabolic process
GO:1901565	3	GO:0016042	0.723	2.35261702988538	2	organonitrogen compound catabolic process	lipid catabolic process
GO:0006109	13	GO:0005975	0.868	2.31336373073771	0	regulation of carbohydrate metabolic process	carbohydrate metabolic process
GO:0055092	31	GO:0098771	0.723	2.31247103878537	3	sterol homeostasis	inorganic ion homeostasis
GO:0042632	31	GO:0098771	0.721	2.31247103878537	129	cholesterol homeostasis	inorganic ion homeostasis
GO:0044057	22	GO:0003008	0.815	2.2958494831602	0	regulation of system process	system process
GO:0000096	10	GO:0006790	0.834	2.29413628771608	0	sulfur amino acid metabolic process	sulfur compound metabolic process
GO:0062014	1	GO:0019752	0.593	2.27490547891853	0	negative regulation of small molecule metabolic process	carboxylic acid metabolic process
GO:1902930	1	GO:0019752	0.557	2.25336580106242	0	regulation of alcohol biosynthetic process	carboxylic acid metabolic process
GO:0042573	2	GO:0006629	0.603	2.25336580106242	25	retinoic acid metabolic process	lipid metabolic process
GO:1901659	16	GO:1901135	0.628	2.23657200643706	0	glycosyl compound biosynthetic process	carbohydrate derivative metabolic process
GO:1901657	16	GO:1901135	0.724	2.23136189875239	0	glycosyl compound metabolic process	carbohydrate derivative metabolic process
GO:0010959	8	GO:0043574	0.342	2.2298847052129	0	regulation of metal ion transport	peroxisomal transport
GO:0016137	16	GO:1901135	0.655	2.2298847052129	1	glycoside metabolic process	carbohydrate derivative metabolic process
GO:0007626	33	GO:0008344	0.932	2.20901152491118	82	locomotory behavior	adult locomotory behavior
GO:0009166	3	GO:0016042	0.565	2.20901152491118	0	nucleotide catabolic process	lipid catabolic process
GO:0007568	37	GO:0007568	0.999	2.2020403562628	145	aging	aging
GO:0050885	22	GO:0003008	0.598	2.19997064075587	44	neuromuscular process controlling balance	system process
GO:0009225	16	GO:1901135	0.683	2.14266750356873	2	nucleotide-sugar metabolic process	carbohydrate derivative metabolic process
GO:0030001	8	GO:0043574	0.37	2.14206473528057	6	metal ion transport	peroxisomal transport
GO:0061337	22	GO:0003008	0.679	2.12033079436795	7	cardiac conduction	system process
GO:0051928	8	GO:0043574	0.305	2.11013827874181	28	positive regulation of calcium ion transport	peroxisomal transport
GO:0098754	9	GO:0006805	0.373	2.08724669632868	0	detoxification	xenobiotic metabolic process
GO:1901292	3	GO:0016042	0.571	2.08460016478773	2	nucleoside phosphate catabolic process	lipid catabolic process
GO:0009812	38	GO:0009812	1	2.07727454200674	7	flavonoid metabolic process	flavonoid metabolic process
GO:0010675	13	GO:0005975	0.852	2.05060999335509	0	regulation of cellular carbohydrate metabolic process	carbohydrate metabolic process
GO:0030104	31	GO:0098771	0.668	2.04817696468409	1	water homeostasis	inorganic ion homeostasis
GO:0035296	6	GO:0042445	0.502	2.04000516167158	0	regulation of tube diameter	hormone metabolic process
GO:1903522	22	GO:0003008	0.75	2.03245202378114	0	regulation of blood circulation	system process
GO:1901137	16	GO:1901135	0.921	2.03105031901866	0	carbohydrate derivative biosynthetic process	carbohydrate derivative metabolic process
GO:0043270	8	GO:0043574	0.32	2.02456819149074	4	positive regulation of monoatomic ion transport	peroxisomal transport
GO:0042447	6	GO:0042445	0.776	2.02181948306259	5	hormone catabolic process	hormone metabolic process
